Country name,Ladder score,Standard error of ladder score,upperwhisker,lowerwhisker,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Ladder score in Dystopia,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,Dystopia + residual
Laos,5.11070013046265,0.0809439718723297,5.26935052871704,4.95204973220825,8.96240901947022,0.678946971893311,60.9455871582031,0.918855309486389,0.0909888669848442,0.702521860599518,1.77782511711121,1.23219907283783,0.852801144123077,0.256537616252899,0.714884102344513,0.185251072049141,0.162282899022102,1.70676136016846
Georgia,5.10909986495972,0.0558504387736321,5.21856689453125,4.99963283538818,9.64626312255859,0.716171443462372,64.950065612793,0.786470174789429,-0.25427633523941,0.648892462253571,1.77782511711121,1.47746133804321,0.946830987930298,0.365646302700043,0.538715779781342,0,0.200695872306824,1.57974576950073
Guinea,5.07170009613037,0.0719263628125191,5.21267557144165,4.93072462081909,7.88049173355103,0.648632943630219,54.1853942871094,0.6587153673172,0.125200688838959,0.786968648433685,1.77782511711121,0.844172418117523,0.776227235794067,0.0723448619246483,0.368709146976471,0.203607320785522,0.101796440780163,2.70487546920776
Ukraine,5.07140016555786,0.0588089376688004,5.18666553497314,4.95613479614258,9.31371593475342,0.877526223659515,64.5501708984375,0.795423984527588,0.240311071276665,0.906738638877869,1.77782511711121,1.358194231987,1.354416847229,0.354750514030457,0.550630867481232,0.265369474887848,0.0160091351717711,1.17206478118896
Ivory Coast,5.05270004272461,0.0743440687656403,5.19841432571411,4.90698575973511,8.57638549804688,0.572348356246948,55.9527130126953,0.732654750347137,0.00282052415423095,0.74585098028183,1.77782511711121,1.09375274181366,0.58353066444397,0.120498411357403,0.467102199792862,0.137944594025612,0.13124768435955,2.51860952377319
Gabon,5.0346999168396,0.0715794414281845,5.17499542236328,4.89440441131592,9.53748226165772,0.745508670806885,58.2517890930176,0.641774117946625,-0.187012106180191,0.786314785480499,1.77782511711121,1.43844747543335,1.02093744277954,0.183140575885773,0.346164971590042,0.0360904298722744,0.102264784276485,1.90762853622437
Nigeria,4.98059988021851,0.0795095637440681,5.13643884658814,4.82476091384888,8.49583911895752,0.739812433719635,54.8908271789551,0.718404352664948,0.0728492066264153,0.911167204380035,1.77782511711121,1.0648649930954,1.00654864311218,0.0915655568242073,0.44813883304596,0.175518289208412,0.0128370989114046,2.18114686012268
Cameroon,4.97319984436035,0.0710119381546974,5.1123833656311,4.8340163230896,8.21674919128418,0.686231195926666,55.8471374511719,0.686278879642487,0.0147625766694546,0.846364498138428,1.77782511711121,0.964770197868347,0.871201276779175,0.117621831595898,0.405388623476028,0.144352063536644,0.0592531487345696,2.41061353683472
Mozambique,4.9539999961853,0.115620784461498,5.18061685562134,4.72738313674927,7.11630058288574,0.691816329956055,51.5302124023438,0.851470708847046,0.0466913282871246,0.660460293292999,1.77782511711121,0.570097386837006,0.885309457778931,0,0.62521368265152,0.161483347415924,0.192410215735436,2.51948595046997
Iraq,4.94089984893799,0.0805387049913406,5.09875583648682,4.78304386138916,9.09843254089356,0.71845281124115,63.4147338867188,0.645771205425262,-0.00539968442171812,0.876264035701752,1.77782511711121,1.28098344802856,0.952593803405762,0.323813617229462,0.351484000682831,0.13353405892849,0.037837091833353,1.86062049865723
State of Palestine,4.90780019760132,0.092278353869915,5.08866596221924,4.7269344329834,8.71637725830078,0.859494507312775,,0.694499790668488,-0.13236990571022,0.835794925689697,1.77782511711121,1.14396047592163,1.30886828899384,,0.416328400373459,0.0654085502028465,0.0668237879872322,
Morocco,4.9028000831604,0.0613062679767609,5.02296018600464,4.78263998031616,8.97306632995606,0.553110122680664,63.9007759094238,0.787282586097717,-0.230783730745316,0.810825347900391,1.77782511711121,1.2360212802887,0.534934461116791,0.337056666612625,0.539796888828278,0.0126048903912306,0.0847086757421494,2.15769863128662
Iran,4.87629985809326,0.0530714057385922,4.98031997680664,4.77227973937988,9.61032295227051,0.777547299861908,66.5999450683594,0.592562198638916,0.172932803630829,0.747031271457672,1.77782511711121,1.46457159519196,1.10186779499054,0.410600036382675,0.280677407979965,0.229217857122421,0.130402266979218,1.25895810127258
Senegal,4.85510015487671,0.0651435479521751,4.98278141021729,4.72741889953613,8.15528678894043,0.629286110401154,59.9989318847656,0.771607220172882,0.0107729323208332,0.845892131328583,1.77782511711121,0.942726910114288,0.727356731891632,0.230744406580925,0.518937289714813,0.142211437225342,0.0595914870500565,2.23357677459717
Mauritania,4.72389984130859,0.146538466215134,5.01111507415772,4.43668460845947,8.59091377258301,0.64389306306839,60.4749984741211,0.622217357158661,-0.0127996131777763,0.657324194908142,1.77782511711121,1.09896326065063,0.764254212379456,0.24371562898159,0.320140302181244,0.129563644528389,0.194656506180763,1.97257518768311
Burkina Faso,4.63759994506836,0.0926163569092751,4.81912803649902,4.4560718536377,7.66671562194824,0.663475155830383,55.4613075256348,0.696463406085968,0.0953673347830772,0.771366059780121,1.77782511711121,0.767502248287201,0.813719034194946,0.107109248638153,0.41894143819809,0.187600329518318,0.112972065806389,2.22974324226379
Namibia,4.63079977035522,0.0688771083950996,4.76579904556274,4.49580049514771,9.1207389831543,0.786924660205841,56.8513298034668,0.669482231140137,-0.125577077269554,0.830382347106934,1.77782511711121,1.28898358345032,1.12555515766144,0.144982725381851,0.383036881685257,0.0690532252192497,0.0707006379961968,1.54851245880127
Turkiye,4.61350011825562,0.0833059996366501,4.77677965164185,4.45022058486939,10.3068132400513,0.79578173160553,68.6626968383789,0.475323915481567,-0.0770171359181404,0.794897377490997,1.77782511711121,1.71436583995819,1.14792835712433,0.466803133487701,0.12466537207365,0.0951079279184341,0.0961173549294472,0.968547344207764
Ghana,4.60500001907349,0.0632407441735268,4.72895193099976,4.48104810714722,8.59574413299561,0.640672087669373,58.7627754211426,0.776914358139038,0.139253854751587,0.880533933639526,1.77782511711121,1.10069572925568,0.756117939949036,0.197063252329826,0.52599960565567,0.211147502064705,0.0347787030041218,1.77922248840332
Pakistan,4.55539989471436,0.0773996636271477,4.70710325241089,4.40369653701782,8.54032039642334,0.601332664489746,57.3125,0.765680253505707,0.00781548675149679,0.786621689796448,1.77782511711121,1.08081817626953,0.656745672225952,0.15754808485508,0.51105010509491,0.14062462747097,0.102044954895973,1.90657019615173
Niger,4.50129985809326,0.107510767877102,4.71202087402344,4.29057884216309,7.09098339080811,0.59006655216217,56.5499992370606,0.787751495838165,0.0322939865291119,0.733547568321228,1.77782511711121,0.561017453670502,0.628287255764008,0.136772468686104,0.540420889854431,0.153758481144905,0.14006020128727,2.34101462364197
Tunisia,4.49669981002808,0.0531427040696144,4.60085964202881,4.39253997802734,9.24356746673584,0.729762375354767,67.0000839233398,0.57649177312851,-0.212603718042374,0.906737387180328,1.77782511711121,1.33303570747375,0.981162011623383,0.421502470970154,0.25929206609726,0.022359324619174,0.0160100311040878,1.46331000328064
Kenya,4.48659992218018,0.0662471279501915,4.61644411087036,4.35675573348999,8.45825862884522,0.690004587173462,58.4985084533691,0.695590376853943,0.288115173578262,0.852420687675476,1.77782511711121,1.05138695240021,0.880732953548431,0.189862862229347,0.417779684066772,0.291018635034561,0.0549152977764607,1.60088300704956
Sri Lanka,4.44159984588623,0.0825917050242424,4.60347938537598,4.27972030639648,9.49100780487061,0.825963318347931,67.14990234375,0.786556124687195,-0.0299883000552654,0.808490633964539,1.77782511711121,1.42177951335907,1.22416770458221,0.425584524869919,0.538830161094666,0.12034110724926,0.0863809511065483,0.624547719955444
Uganda,4.43249988555908,0.088823489844799,4.60659408569336,4.25840568542481,7.71577167510986,0.794043123722076,58.912727355957,0.701275289058685,0.11373607814312,0.857214748859406,1.77782511711121,0.785096049308777,1.14353656768799,0.201148942112923,0.425344735383987,0.197456032037735,0.0514814704656601,1.62845802307129
Chad,4.39659976959229,0.120609395205975,4.63299417495728,4.1602053642273,7.2611289024353,0.722041845321655,53.125,0.676734864711762,0.221161678433418,0.806712090969086,1.77782511711121,0.622039675712585,0.961659789085388,0.043452650308609,0.392688155174255,0.255094915628433,0.0876548662781715,2.03405594825745
Cambodia,4.39349985122681,0.0586138404905796,4.50838279724121,4.2786169052124,8.3847827911377,0.746529459953308,61.8996315002441,0.958420157432556,0.0733139291405678,0.857204616069794,1.77782511711121,1.02503502368927,1.02351605892181,0.282532125711441,0.767534077167511,0.175767630338669,0.0514887273311615,1.06759810447693
Benin,4.37370014190674,0.066255234181881,4.5035605430603,4.24383974075317,8.10328578948975,0.437072098255158,56.095100402832,0.743356943130493,-0.0425225719809532,0.575628280639648,1.77782511711121,0.924076914787293,0.241819828748703,0.124377995729446,0.481343895196915,0.11361587792635,0.253172606229782,2.23526906967163
Myanmar,4.37249994277954,0.0818159952759743,4.53285932540894,4.21214056015015,8.40397071838379,0.786718249320984,61.3881225585938,0.727137327194214,0.491397202014923,0.658448100090027,1.77782511711121,1.03191673755646,1.12503385543823,0.268595218658447,0.459760010242462,0.400089025497437,0.193851485848427,0.893230199813843
Bangladesh,4.28210020065308,0.0684164613485336,4.41619634628296,4.14800405502319,8.68488025665283,0.544468998908997,64.5484237670898,0.845008015632629,0.0050503765232861,0.698185086250305,1.77782511711121,1.13266408443451,0.513106822967529,0.354702889919281,0.616613626480103,0.139141023159027,0.165389195084572,1.36050486564636
Gambia,4.27939987182617,0.104514583945274,4.48424863815308,4.07455110549927,7.64781665802002,0.584275603294373,57.9000015258789,0.596468150615692,0.36420351266861,0.882664918899536,1.77782511711121,0.760724186897278,0.613659143447876,0.173555538058281,0.285875141620636,0.331843614578247,0.0332523509860039,2.08053135871887
Mali,4.19780015945435,0.0619144327938557,4.31915235519409,4.0764479637146,7.65516805648804,0.593481123447418,55.4029197692871,0.712831854820251,-0.0282113049179316,0.846023738384247,1.77782511711121,0.763360738754272,0.636912524700165,0.105518378317356,0.440723359584808,0.121294550597668,0.0594972223043442,2.07049441337585
Egypt,4.17049980163574,0.0592931136488915,4.28671407699585,4.05428552627564,9.36682605743408,0.726098895072937,63.5030364990234,0.732426106929779,-0.182905942201614,0.580246210098267,1.77782511711121,1.37724208831787,0.97190797328949,0.326219588518143,0.466797947883606,0.038293581455946,0.249864935874939,0.740198373794556
Togo,4.13740015029907,0.0771484076976776,4.28861093521118,3.98618936538696,7.67326641082764,0.59535551071167,57.4489822387695,0.657430291175842,0.0240082331001759,0.739809095859528,1.77782511711121,0.769851624965668,0.641647279262543,0.161266759037972,0.366999059915543,0.149312809109688,0.135575279593468,1.91269826889038
Jordan,4.1198000907898,0.0624685548245907,4.24223852157593,3.99736166000366,9.13038158416748,0.729218423366547,67.5999984741211,0.770127713680267,-0.149884924292564,0.68720155954361,1.77782511711121,1.29244196414948,0.979787945747376,0.437848150730133,0.516968429088593,0.0560109168291092,0.17325633764267,0.663449048995972
Ethiopia,4.09060001373291,0.0929527804255486,4.27278757095337,3.90841245651245,7.73873043060303,0.782480120658875,60.6982765197754,0.720276236534119,0.273315191268921,0.78865110874176,1.77782511711121,0.793330132961273,1.11432814598084,0.249799206852913,0.45062980055809,0.283077746629715,0.100591354072094,1.09887266159058
Liberia,4.0423002243042,0.144264578819275,4.32505893707275,3.75954174995422,7.27675199508667,0.596380233764648,56.7000007629395,0.735264956951141,0.15432134270668,0.830051302909851,1.77782511711121,0.627642869949341,0.644235730171204,0.140859514474869,0.470575660467148,0.21923191845417,0.0709377527236939,1.86877679824829
India,4.03579998016357,0.0285522658377886,4.09176254272461,3.97983765602112,8.75898838043213,0.608237445354462,60.7768821716309,0.896719217300415,0.0717499554157257,0.773582875728607,1.77782511711121,1.15924274921417,0.674187302589417,0.251940965652466,0.685427069664001,0.174928486347199,0.111384235322475,0.978640556335449
Madagascar,4.01910018920898,0.0920234248042107,4.19946622848511,3.83873438835144,7.29020977020264,0.649897634983063,58.0499992370605,0.521892130374908,0.0754376798868179,0.741823196411133,1.77782511711121,0.632469475269318,0.779421865940094,0.177642479538918,0.186634913086891,0.176907107234001,0.134132653474808,1.93192553520203
Zambia,3.98219990730286,0.0943964347243309,4.16721677780151,3.79718279838562,8.07385158538818,0.693536043167114,55.0321388244629,0.790871441364288,0.0983889028429985,0.817556738853455,1.77782511711121,0.913520395755768,0.889653503894806,0.0954158306121826,0.544572651386261,0.189221531152725,0.0798871964216232,1.26995754241943
Tanzania,3.69379997253418,0.0747866481542587,3.84038186073303,3.54721808433533,7.85741186141968,0.652874767780304,59.4014854431152,0.837926626205444,0.181990027427673,0.553873181343079,1.77782511711121,0.835894882678986,0.786942183971405,0.214465975761414,0.607190191745758,0.234077483415604,0.268755078315735,0.746504306793213
Comoros,3.54520010948181,0.116598591208458,3.77373337745666,3.31666684150696,8.07459163665772,0.470725268125534,59.4249992370605,0.469872295856476,-0.0142812309786677,0.726998269557953,1.77782511711121,0.913785815238953,0.326828479766846,0.215106651186943,0.117410764098167,0.12876869738102,0.144751250743866,1.69855201244354
Malawi,3.49519991874695,0.0895595848560333,3.67073678970337,3.31966304779053,7.30152273178101,0.530796408653259,58.4753456115723,0.750035762786865,0.00519329216331244,0.748948872089386,1.77782511711121,0.636526823043823,0.478569537401199,0.189231753349304,0.490231573581696,0.139217689633369,0.129028752446175,1.43244218826294
Botswana,3.43530011177063,0.136146381497383,3.70214700698853,3.16845321655273,9.62934589385986,0.753311276435852,54.7249984741211,0.742248713970184,-0.214620560407639,0.830392062664032,1.77782511711121,1.47139406204224,1.04064702987671,0.087047278881073,0.47986912727356,0.021277192980051,0.0706936791539192,0.264346599578857
Congo (Kinshasa),3.207200050354,0.0953691154718399,3.39412355422974,3.02027654647827,7.00667142868042,0.651609778404236,55.375,0.663797676563263,0.0859979018568993,0.833751916885376,1.77782511711121,0.530779242515564,0.783746778964996,0.104757659137249,0.3754723072052,0.182573184370995,0.0682871267199516,1.16158032417297
Zimbabwe,3.20350003242493,0.060864582657814,3.32279467582703,3.08420538902283,7.64099788665772,0.689917504787445,54.0498886108398,0.65405547618866,-0.0462302304804325,0.765582323074341,1.77782511711121,0.758278608322144,0.880512952804565,0.0686527863144875,0.362508088350296,0.111626550555229,0.117114767432213,0.904855728149414
Sierra Leone,3.13759994506836,0.0824408531188965,3.2991840839386,2.97601580619812,7.39401435852051,0.555251061916351,54.8998527526855,0.66036731004715,0.104929089546204,0.857779681682587,1.77782511711121,0.669698655605316,0.540342509746552,0.09181147813797,0.370907425880432,0.192730650305748,0.0510768257081509,1.22100639343262
Lebanon,2.39219999313354,0.0444951690733433,2.47941040992737,2.30498957633972,9.47767734527588,0.529753684997559,66.1488189697266,0.47390028834343,-0.140914991497993,0.891103863716126,1.77782511711121,1.41699862480164,0.475935578346252,0.398308336734772,0.122770920395851,0.0608237087726593,0.0272078104317188,-0.109798431396484
Afghanistan,1.85899996757507,0.0325062870979309,1.9227123260498,1.79528760910034,7.32403230667114,0.341340631246567,54.7124099731445,0.381641685962677,-0.0810111239552498,0.847214818000793,1.77782511711121,0.644599795341492,0,0.086704283952713,0,0.0929649621248245,0.0586440935730934,0.976064920425415
